transaction id,timestamp,transaction type,merchant_category,amount (INR),transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend
TXN0002327,2024-02-18 11:32:01,BILL_PAYMENT,Electronics,4033.47,SUCCESS,18-25,46-55,Jharkhand,Axis Bank,SBI,iOS,4G,0,11,Sunday,1
TXN0002328,2024-02-18 12:19:30,BILL_PAYMENT,Education,9917.5,SUCCESS,26-35,46-55,Bihar,SBI,Union Bank,iOS,WiFi,0,12,Sunday,1
TXN0002329,2024-02-18 12:56:30,MERCHANT,Utilities,1321.29,SUCCESS,18-25,56+,Haryana,Axis Bank,Bank of Baroda,iOS,4G,0,12,Sunday,1
TXN0002330,2024-02-18 13:12:29,MERCHANT,Utilities,2200.18,SUCCESS,26-35,18-25,Andhra Pradesh,SBI,Axis Bank,Android,4G,0,13,Sunday,1
TXN0002331,2024-02-18 13:52:59,MERCHANT,Education,1387.89,SUCCESS,26-35,18-25,Delhi,Union Bank,Axis Bank,iOS,4G,0,13,Sunday,1
TXN0002332,2024-02-18 14:11:24,P2M,Food,411048.69,SUCCESS,46-55,36-45,Uttar Pradesh,IndusInd Bank,HDFC Bank,Android,WiFi,1,14,Sunday,1
TXN0002333,2024-02-18 14:59:16,P2P,Travel,2303.58,SUCCESS,26-35,56+,Punjab,PNB,Kotak Bank,Android,4G,0,14,Sunday,1
TXN0002334,2024-02-18 15:27:34,P2M,Education,1012.07,SUCCESS,26-35,56+,Madhya Pradesh,IndusInd Bank,Bank of Baroda,Android,5G,0,15,Sunday,1
TXN0002335,2024-02-18 15:35:08,P2M,,4753.01,SUCCESS,26-35,36-45,Bihar,PNB,SBI,Android,WiFi,0,15,Sunday,1
TXN0002336,2024-02-18 16:11:34,P2M,Education,4483.81,SUCCESS,18-25,36-45,Delhi,Canara Bank,Union Bank,iOS,4G,0,16,Sunday,1
TXN0002337,2024-02-18 16:34:47,P2M,Travel,3036.87,SUCCESS,18-25,18-25,Telangana,Bank of Baroda,Union Bank,iOS,4G,0,16,Sunday,1
TXN0002338,2024-02-18 17:05:06,BILL_PAYMENT,Food,756.55,SUCCESS,56+,36-45,Haryana,PNB,Axis Bank,Android,WiFi,0,17,Sunday,1
TXN0002339,2024-02-18 17:56:57,P2P,,613.56,SUCCESS,46-55,56+,Rajasthan,Union Bank,Bank of Baroda,Android,4G,0,17,Sunday,1
TXN0002340,2024-02-18 18:15:13,MERCHANT,Healthcare,2628.93,SUCCESS,56+,56+,Maharashtra,Canara Bank,ICICI Bank,Android,4G,0,18,Sunday,1
TXN0002341,2024-02-18 18:59:06,RECHARGE,,10544.93,SUCCESS,18-25,46-55,West Bengal,Canara Bank,Axis Bank,Android,4G,0,18,Sunday,1
TXN0002342,2024-02-18 19:11:01,P2P,Food,1278.98,SUCCESS,26-35,56+,Rajasthan,Canara Bank,Axis Bank,Android,4G,0,19,Sunday,1
TXN0002343,2024-02-18 19:39:08,P2M,Food,1626.27,SUCCESS,26-35,36-45,Maharashtra,HDFC Bank,ICICI Bank,Android,5G,0,19,Sunday,1
TXN0002344,2024-02-18 20:22:55,P2M,Healthcare,470.8,SUCCESS,56+,56+,Jharkhand,Axis Bank,HDFC Bank,Android,5G,0,20,Sunday,1
TXN0002345,2024-02-18 20:35:11,MERCHANT,Education,3306.14,SUCCESS,18-25,18-25,Karnataka,Bank of Baroda,SBI,Android,WiFi,0,20,Sunday,1
TXN0002346,2024-02-18 21:14:32,RECHARGE,Healthcare,460.4,SUCCESS,18-25,26-35,Uttar Pradesh,Kotak Bank,Axis Bank,Android,4G,0,21,Sunday,1
TXN0002347,2024-02-18 21:48:02,MERCHANT,Electronics,2296.5,SUCCESS,18-25,18-25,Punjab,Bank of Baroda,Union Bank,Android,WiFi,0,21,Sunday,1
TXN0002348,2024-02-18 22:27:46,P2P,,11437.42,SUCCESS,36-45,18-25,Rajasthan,Kotak Bank,Canara Bank,Android,5G,0,22,Sunday,1
TXN0002349,2024-02-18 22:45:23,P2P,Travel,1936.72,SUCCESS,36-45,36-45,Haryana,ICICI Bank,Kotak Bank,Android,4G,0,22,Sunday,1
TXN0002350,2024-02-18 23:28:57,P2P,Utilities,2508.97,SUCCESS,26-35,46-55,Jharkhand,SBI,SBI,Android,5G,0,23,Sunday,1
TXN0002351,2024-02-18 23:42:34,RECHARGE,Healthcare,1208.56,SUCCESS,56+,56+,Gujarat,ICICI Bank,HDFC Bank,iOS,5G,0,23,Sunday,1
TXN0002352,2024-02-19 00:00:34,MERCHANT,Electronics,1204.1,SUCCESS,46-55,56+,Bihar,ICICI Bank,ICICI Bank,iOS,WiFi,0,0,Monday,0
TXN0002353,2024-02-19 00:37:24,MERCHANT,Food,658.98,SUCCESS,18-25,18-25,Tamil Nadu,Bank of Baroda,Axis Bank,iOS,4G,0,0,Monday,0
TXN0002354,2024-02-19 01:01:32,P2M,Healthcare,2426.28,SUCCESS,26-35,36-45,Telangana,HDFC Bank,Union Bank,Android,5G,0,1,Monday,0
TXN0002355,2024-02-19 01:50:30,BILL_PAYMENT,Electronics,3413.09,SUCCESS,36-45,56+,West Bengal,Bank of Baroda,IndusInd Bank,iOS,5G,0,1,Monday,0
TXN0002356,2024-02-19 02:05:52,BILL_PAYMENT,Food,585.15,SUCCESS,56+,46-55,Uttar Pradesh,Union Bank,IndusInd Bank,Android,4G,0,2,Monday,0
TXN0002357,2024-02-19 02:45:02,BILL_PAYMENT,Healthcare,1425.81,SUCCESS,26-35,56+,West Bengal,ICICI Bank,Union Bank,iOS,5G,0,2,Monday,0
TXN0002358,2024-02-19 03:22:35,P2P,Groceries,1000.33,SUCCESS,36-45,18-25,West Bengal,IndusInd Bank,PNB,iOS,4G,0,3,Monday,0
TXN0002359,2024-02-19 03:44:21,RECHARGE,,5843.46,SUCCESS,56+,36-45,Jharkhand,Canara Bank,HDFC Bank,iOS,4G,0,3,Monday,0
TXN0002360,2024-02-19 04:29:08,RECHARGE,Electronics,413000.87,SUCCESS,56+,36-45,West Bengal,IndusInd Bank,SBI,Android,4G,1,4,Monday,0
TXN0002361,2024-02-19 04:32:38,MERCHANT,Food,114.59,SUCCESS,56+,26-35,Gujarat,HDFC Bank,HDFC Bank,iOS,4G,0,4,Monday,0
TXN0002362,2024-02-19 05:15:56,RECHARGE,Utilities,800.41,SUCCESS,26-35,36-45,Gujarat,Kotak Bank,IndusInd Bank,Android,4G,0,5,Monday,0
TXN0002363,2024-02-19 05:30:23,MERCHANT,Groceries,8233.42,SUCCESS,56+,56+,West Bengal,Kotak Bank,Canara Bank,Android,4G,0,5,Monday,0
TXN0002364,2024-02-19 06:06:43,P2P,Electronics,281.5,SUCCESS,18-25,36-45,Punjab,IndusInd Bank,Canara Bank,Android,4G,0,6,Monday,0
TXN0002365,2024-02-19 06:43:24,P2M,Utilities,8267.49,SUCCESS,46-55,18-25,Maharashtra,PNB,Union Bank,Android,WiFi,0,6,Monday,0
TXN0002366,2024-02-19 07:08:35,BILL_PAYMENT,Retail,1414.68,SUCCESS,18-25,56+,Rajasthan,Bank of Baroda,Union Bank,Android,4G,0,7,Monday,0
TXN0002367,2024-02-19 07:42:11,BILL_PAYMENT,Healthcare,1690.21,SUCCESS,26-35,26-35,Rajasthan,Kotak Bank,Axis Bank,Android,4G,0,7,Monday,0
TXN0002368,2024-02-19 08:23:07,MERCHANT,,2551.78,SUCCESS,18-25,36-45,Andhra Pradesh,PNB,HDFC Bank,Android,4G,0,8,Monday,0
TXN0002369,2024-02-19 08:53:25,RECHARGE,Travel,4860.04,SUCCESS,36-45,18-25,Rajasthan,ICICI Bank,Kotak Bank,iOS,4G,0,8,Monday,0
TXN0002370,2024-02-19 09:08:51,RECHARGE,,187.08,SUCCESS,36-45,46-55,Rajasthan,SBI,Kotak Bank,Android,5G,0,9,Monday,0
TXN0002371,2024-02-19 09:45:55,P2M,Utilities,143.27,SUCCESS,46-55,46-55,Gujarat,ICICI Bank,Union Bank,Android,4G,0,9,Monday,0
TXN0002372,2024-02-19 10:02:31,MERCHANT,Travel,185.04,SUCCESS,36-45,56+,Madhya Pradesh,Axis Bank,Union Bank,iOS,4G,0,10,Monday,0
TXN0002373,2024-02-19 10:56:25,BILL_PAYMENT,Utilities,1216.81,SUCCESS,18-25,18-25,Jharkhand,HDFC Bank,SBI,iOS,4G,0,10,Monday,0
TXN0002374,2024-02-19 11:28:32,RECHARGE,Education,2157.5,SUCCESS,56+,26-35,West Bengal,HDFC Bank,Kotak Bank,iOS,WiFi,0,11,Monday,0
TXN0002375,2024-02-19 11:45:46,MERCHANT,Groceries,457948.06,SUCCESS,46-55,46-55,Bihar,HDFC Bank,Axis Bank,Android,WiFi,1,11,Monday,0
TXN0002376,2024-02-19 12:10:07,P2M,Electronics,396.55,SUCCESS,36-45,36-45,Rajasthan,Axis Bank,IndusInd Bank,Android,4G,0,12,Monday,0
TXN0002377,2024-02-19 12:57:20,MERCHANT,Travel,3795.37,SUCCESS,56+,18-25,West Bengal,ICICI Bank,Axis Bank,iOS,WiFi,0,12,Monday,0
TXN0002378,2024-02-19 13:06:59,P2P,Groceries,2845.68,SUCCESS,18-25,46-55,Bihar,Axis Bank,SBI,Android,WiFi,0,13,Monday,0
TXN0002379,2024-02-19 13:51:13,MERCHANT,Groceries,5032.02,SUCCESS,26-35,46-55,Uttar Pradesh,ICICI Bank,Union Bank,iOS,4G,0,13,Monday,0
TXN0002380,2024-02-19 14:19:00,P2P,Utilities,1931.47,SUCCESS,56+,56+,Bihar,Canara Bank,Canara Bank,Android,4G,0,14,Monday,0
TXN0002381,2024-02-19 14:44:25,RECHARGE,Healthcare,4892.0,SUCCESS,26-35,36-45,Madhya Pradesh,Bank of Baroda,PNB,iOS,4G,0,14,Monday,0
TXN0002382,2024-02-19 15:25:35,MERCHANT,Groceries,4716.96,SUCCESS,18-25,26-35,Gujarat,Canara Bank,Union Bank,Android,4G,0,15,Monday,0
TXN0002383,2024-02-19 15:59:23,P2P,Healthcare,1612.42,SUCCESS,18-25,46-55,West Bengal,Union Bank,Canara Bank,Android,4G,0,15,Monday,0
TXN0002384,2024-02-19 16:09:37,BILL_PAYMENT,Travel,2270.64,SUCCESS,18-25,36-45,Uttar Pradesh,Canara Bank,Axis Bank,iOS,4G,0,16,Monday,0
TXN0002385,2024-02-19 16:35:34,P2P,Retail,2219.02,SUCCESS,36-45,18-25,Haryana,Union Bank,PNB,Android,WiFi,0,16,Monday,0
TXN0002386,2024-02-19 17:24:01,BILL_PAYMENT,Healthcare,117506.81,SUCCESS,46-55,46-55,Rajasthan,PNB,Axis Bank,Android,5G,1,17,Monday,0
TXN0002387,2024-02-19 17:45:31,P2M,Electronics,558.75,SUCCESS,18-25,18-25,Andhra Pradesh,HDFC Bank,Kotak Bank,Android,4G,0,17,Monday,0
TXN0002388,2024-02-19 18:29:57,P2P,Food,19209.36,SUCCESS,26-35,36-45,Telangana,IndusInd Bank,PNB,Android,4G,0,18,Monday,0
TXN0002389,2024-02-19 18:34:54,RECHARGE,Utilities,2290.77,SUCCESS,46-55,36-45,Delhi,SBI,SBI,iOS,4G,0,18,Monday,0
TXN0002390,2024-02-19 19:12:34,RECHARGE,Travel,5444.98,SUCCESS,46-55,36-45,Jharkhand,Union Bank,Union Bank,Android,WiFi,0,19,Monday,0
TXN0002391,2024-02-19 19:53:14,MERCHANT,Electronics,914.7,SUCCESS,56+,46-55,Punjab,Bank of Baroda,Canara Bank,Android,WiFi,0,19,Monday,0
TXN0002392,2024-02-19 20:03:05,RECHARGE,Electronics,1547.69,SUCCESS,46-55,56+,Punjab,ICICI Bank,IndusInd Bank,Android,WiFi,0,20,Monday,0
TXN0002393,2024-02-19 20:51:09,MERCHANT,Education,357.27,SUCCESS,56+,36-45,Punjab,HDFC Bank,Bank of Baroda,iOS,4G,0,20,Monday,0
TXN0002394,2024-02-19 21:10:36,P2M,Travel,3167.54,FAILED,26-35,56+,Uttar Pradesh,ICICI Bank,Canara Bank,Android,WiFi,0,21,Monday,0
TXN0002395,2024-02-19 21:51:31,BILL_PAYMENT,Groceries,43.75,SUCCESS,56+,56+,Telangana,Union Bank,ICICI Bank,iOS,4G,0,21,Monday,0
TXN0002396,2024-02-19 22:27:46,P2P,Travel,140.88,SUCCESS,56+,46-55,Uttar Pradesh,Union Bank,HDFC Bank,Android,4G,0,22,Monday,0
TXN0002397,2024-02-19 22:51:00,P2M,Travel,1499.45,SUCCESS,18-25,36-45,Uttar Pradesh,Canara Bank,Bank of Baroda,Android,5G,0,22,Monday,0
TXN0002398,2024-02-19 23:08:49,BILL_PAYMENT,Entertainment,1518.37,FAILED,36-45,56+,Uttar Pradesh,Kotak Bank,Kotak Bank,Android,4G,0,23,Monday,0
TXN0002399,2024-02-19 23:56:15,P2M,Travel,5687.22,SUCCESS,46-55,26-35,Andhra Pradesh,PNB,SBI,iOS,4G,0,23,Monday,0
TXN0002400,2024-02-20 00:00:20,MERCHANT,Groceries,928.0,SUCCESS,26-35,18-25,Rajasthan,Axis Bank,PNB,Android,4G,0,0,Tuesday,0
TXN0002401,2024-02-20 00:45:10,P2M,Education,520.32,SUCCESS,26-35,36-45,Jharkhand,Union Bank,PNB,iOS,4G,0,0,Tuesday,0
TXN0002402,2024-02-20 01:29:20,RECHARGE,Utilities,589.42,SUCCESS,36-45,26-35,Gujarat,SBI,Canara Bank,iOS,4G,0,1,Tuesday,0
TXN0002403,2024-02-20 01:44:26,RECHARGE,,1052.95,SUCCESS,56+,56+,Gujarat,Kotak Bank,SBI,iOS,4G,0,1,Tuesday,0
TXN0002404,2024-02-20 02:13:13,RECHARGE,Food,1002.28,SUCCESS,36-45,56+,Rajasthan,ICICI Bank,Axis Bank,iOS,5G,0,2,Tuesday,0
TXN0002405,2024-02-20 02:55:43,P2M,Healthcare,255.36,SUCCESS,56+,18-25,Telangana,Bank of Baroda,HDFC Bank,Android,5G,0,2,Tuesday,0
TXN0002406,2024-02-20 03:01:39,BILL_PAYMENT,Electronics,168.1,SUCCESS,26-35,56+,West Bengal,ICICI Bank,Kotak Bank,iOS,4G,0,3,Tuesday,0
TXN0002407,2024-02-20 03:42:31,BILL_PAYMENT,,2342.93,SUCCESS,26-35,18-25,Punjab,IndusInd Bank,SBI,iOS,4G,0,3,Tuesday,0
TXN0002408,2024-02-20 04:07:57,MERCHANT,Travel,943.63,SUCCESS,18-25,36-45,West Bengal,Union Bank,SBI,iOS,5G,0,4,Tuesday,0
TXN0002409,2024-02-20 04:57:02,BILL_PAYMENT,Education,1009.94,SUCCESS,18-25,18-25,Delhi,PNB,Axis Bank,Android,5G,0,4,Tuesday,0
TXN0002410,2024-02-20 05:22:01,BILL_PAYMENT,Retail,4131.74,SUCCESS,56+,18-25,Maharashtra,SBI,HDFC Bank,iOS,4G,0,5,Tuesday,0
TXN0002411,2024-02-20 05:45:39,BILL_PAYMENT,Education,2379.22,SUCCESS,46-55,46-55,Gujarat,Axis Bank,Kotak Bank,Android,WiFi,0,5,Tuesday,0
TXN0002412,2024-02-20 06:08:45,P2M,,3820.63,SUCCESS,26-35,46-55,Delhi,IndusInd Bank,IndusInd Bank,Android,WiFi,0,6,Tuesday,0
TXN0002413,2024-02-20 06:35:33,BILL_PAYMENT,Food,141.63,SUCCESS,18-25,18-25,Karnataka,Union Bank,SBI,Android,4G,0,6,Tuesday,0
TXN0002414,2024-02-20 07:00:01,P2P,Retail,2391.87,SUCCESS,56+,26-35,Punjab,ICICI Bank,Kotak Bank,iOS,4G,0,7,Tuesday,0
TXN0002415,2024-02-20 07:36:14,MERCHANT,Utilities,1917.24,SUCCESS,26-35,18-25,Rajasthan,Canara Bank,PNB,Android,5G,0,7,Tuesday,0
TXN0002416,2024-02-20 08:04:52,RECHARGE,,3810.03,SUCCESS,26-35,18-25,Jharkhand,Bank of Baroda,Axis Bank,Android,4G,0,8,Tuesday,0
TXN0002417,2024-02-20 08:43:56,P2P,Retail,4018.99,FAILED,56+,26-35,Haryana,ICICI Bank,PNB,Android,5G,0,8,Tuesday,0
TXN0002418,2024-02-20 09:16:44,MERCHANT,Retail,355.84,SUCCESS,26-35,26-35,Madhya Pradesh,HDFC Bank,HDFC Bank,Android,WiFi,0,9,Tuesday,0
TXN0002419,2024-02-20 09:39:12,MERCHANT,Entertainment,1037.28,SUCCESS,26-35,56+,West Bengal,Canara Bank,SBI,iOS,4G,0,9,Tuesday,0
TXN0002420,2024-02-20 10:05:17,BILL_PAYMENT,Entertainment,231.31,SUCCESS,18-25,36-45,Gujarat,Bank of Baroda,HDFC Bank,iOS,4G,0,10,Tuesday,0
TXN0002421,2024-02-20 10:55:25,MERCHANT,Retail,40.16,SUCCESS,18-25,26-35,Rajasthan,ICICI Bank,Kotak Bank,Android,4G,0,10,Tuesday,0
TXN0002422,2024-02-20 11:06:20,BILL_PAYMENT,Groceries,1110.3,SUCCESS,46-55,56+,Madhya Pradesh,PNB,HDFC Bank,iOS,4G,0,11,Tuesday,0
TXN0002423,2024-02-20 11:57:26,RECHARGE,,5112.59,SUCCESS,46-55,46-55,Uttar Pradesh,Kotak Bank,Axis Bank,Android,4G,0,11,Tuesday,0
TXN0002424,2024-02-20 12:00:13,BILL_PAYMENT,Electronics,1231.35,SUCCESS,26-35,56+,Andhra Pradesh,Bank of Baroda,Canara Bank,iOS,4G,0,12,Tuesday,0
TXN0002425,2024-02-20 12:38:23,MERCHANT,Education,1785.67,SUCCESS,56+,56+,Andhra Pradesh,Axis Bank,SBI,iOS,4G,0,12,Tuesday,0
TXN0002426,2024-02-20 13:03:50,MERCHANT,Entertainment,7984.34,SUCCESS,26-35,56+,Jharkhand,HDFC Bank,SBI,Android,5G,0,13,Tuesday,0
TXN0002427,2024-02-20 13:48:27,BILL_PAYMENT,Groceries,1203.94,SUCCESS,36-45,46-55,West Bengal,SBI,IndusInd Bank,iOS,4G,0,13,Tuesday,0
TXN0002428,2024-02-20 14:02:09,P2M,Education,1777.97,SUCCESS,36-45,56+,Tamil Nadu,IndusInd Bank,PNB,iOS,4G,0,14,Tuesday,0
TXN0002429,2024-02-20 14:59:26,RECHARGE,Healthcare,7526.53,SUCCESS,56+,18-25,Karnataka,Kotak Bank,Canara Bank,iOS,4G,0,14,Tuesday,0
TXN0002430,2024-02-20 15:13:57,MERCHANT,Entertainment,664.34,SUCCESS,56+,36-45,Gujarat,SBI,Union Bank,Android,5G,0,15,Tuesday,0
TXN0002431,2024-02-20 15:49:28,RECHARGE,Education,144.86,SUCCESS,26-35,46-55,Jharkhand,Canara Bank,HDFC Bank,iOS,WiFi,0,15,Tuesday,0
TXN0002432,2024-02-20 16:14:50,RECHARGE,Electronics,1786.1,SUCCESS,56+,46-55,Telangana,PNB,Union Bank,iOS,4G,0,16,Tuesday,0
TXN0002433,2024-02-20 16:30:27,RECHARGE,Entertainment,456.2,SUCCESS,26-35,56+,Andhra Pradesh,ICICI Bank,Bank of Baroda,Android,4G,0,16,Tuesday,0
TXN0002434,2024-02-20 17:01:05,P2M,Education,615.82,SUCCESS,46-55,56+,West Bengal,Bank of Baroda,PNB,Android,4G,0,17,Tuesday,0
TXN0002435,2024-02-20 17:49:46,MERCHANT,Groceries,884.65,SUCCESS,46-55,56+,Punjab,HDFC Bank,IndusInd Bank,Android,WiFi,0,17,Tuesday,0
TXN0002436,2024-02-20 18:20:52,P2M,Groceries,4045.06,SUCCESS,36-45,56+,Gujarat,PNB,IndusInd Bank,Android,WiFi,0,18,Tuesday,0
TXN0002437,2024-02-20 18:34:20,BILL_PAYMENT,Travel,206.69,SUCCESS,46-55,36-45,Karnataka,PNB,PNB,iOS,5G,0,18,Tuesday,0
TXN0002438,2024-02-20 19:24:32,RECHARGE,Groceries,1747.64,SUCCESS,46-55,36-45,Andhra Pradesh,SBI,SBI,Android,4G,0,19,Tuesday,0
TXN0002439,2024-02-20 19:54:07,P2M,Electronics,2879.28,SUCCESS,18-25,18-25,Rajasthan,IndusInd Bank,IndusInd Bank,Android,4G,0,19,Tuesday,0
TXN0002440,2024-02-20 20:07:39,BILL_PAYMENT,,1018.59,SUCCESS,36-45,18-25,Uttar Pradesh,PNB,Union Bank,Android,4G,0,20,Tuesday,0
TXN0002441,2024-02-20 20:58:19,RECHARGE,,1290.86,SUCCESS,18-25,18-25,Haryana,IndusInd Bank,Axis Bank,Android,4G,0,20,Tuesday,0
TXN0002442,2024-02-20 21:05:00,P2P,Electronics,507.39,SUCCESS,18-25,18-25,Telangana,PNB,IndusInd Bank,Android,5G,0,21,Tuesday,0
TXN0002443,2024-02-20 21:45:18,P2M,Entertainment,6376.49,SUCCESS,56+,26-35,Karnataka,Kotak Bank,IndusInd Bank,iOS,4G,0,21,Tuesday,0
TXN0002444,2024-02-20 22:22:06,P2P,,1319.97,SUCCESS,36-45,46-55,Rajasthan,HDFC Bank,SBI,iOS,4G,0,22,Tuesday,0
TXN0002445,2024-02-20 22:34:46,P2M,Travel,20.35,SUCCESS,56+,18-25,Uttar Pradesh,SBI,PNB,iOS,4G,0,22,Tuesday,0
TXN0002446,2024-02-20 23:23:38,RECHARGE,Electronics,692.72,SUCCESS,46-55,18-25,Punjab,PNB,PNB,Android,WiFi,0,23,Tuesday,0
TXN0002447,2024-02-20 23:47:13,BILL_PAYMENT,Travel,5316.36,SUCCESS,46-55,18-25,Rajasthan,IndusInd Bank,Union Bank,Android,WiFi,0,23,Tuesday,0
TXN0002448,2024-02-21 00:28:50,MERCHANT,Entertainment,3443.22,SUCCESS,18-25,36-45,Andhra Pradesh,Axis Bank,Union Bank,Android,4G,0,0,Wednesday,0
TXN0002449,2024-02-21 00:40:29,RECHARGE,Entertainment,78334.93,SUCCESS,46-55,46-55,Rajasthan,Canara Bank,ICICI Bank,iOS,WiFi,1,0,Wednesday,0
TXN0002450,2024-02-21 01:04:29,P2P,Education,108.77,SUCCESS,26-35,56+,Punjab,Axis Bank,HDFC Bank,Android,4G,0,1,Wednesday,0
TXN0002451,2024-02-21 01:39:51,RECHARGE,Entertainment,5193.65,SUCCESS,26-35,46-55,Gujarat,ICICI Bank,Union Bank,Android,5G,0,1,Wednesday,0
TXN0002452,2024-02-21 02:27:08,MERCHANT,Utilities,1158.19,SUCCESS,46-55,18-25,Haryana,Canara Bank,Bank of Baroda,iOS,4G,0,2,Wednesday,0
TXN0002453,2024-02-21 02:44:03,BILL_PAYMENT,Food,1637.21,SUCCESS,56+,56+,Telangana,SBI,IndusInd Bank,iOS,4G,0,2,Wednesday,0
TXN0002454,2024-02-21 03:14:21,BILL_PAYMENT,Food,1650.61,SUCCESS,36-45,36-45,Bihar,SBI,Kotak Bank,iOS,5G,0,3,Wednesday,0
TXN0002455,2024-02-21 03:53:04,P2P,Electronics,576.71,SUCCESS,56+,56+,Gujarat,ICICI Bank,Bank of Baroda,iOS,4G,0,3,Wednesday,0
TXN0002456,2024-02-21 04:21:20,RECHARGE,Groceries,2582.71,SUCCESS,46-55,46-55,Madhya Pradesh,PNB,Union Bank,Android,4G,0,4,Wednesday,0
TXN0002457,2024-02-21 04:32:12,P2P,Education,93.48,SUCCESS,56+,36-45,Andhra Pradesh,Axis Bank,Kotak Bank,iOS,4G,0,4,Wednesday,0
TXN0002458,2024-02-21 05:21:39,MERCHANT,Food,1590.74,SUCCESS,46-55,56+,West Bengal,ICICI Bank,ICICI Bank,Android,4G,0,5,Wednesday,0
TXN0002459,2024-02-21 05:59:59,P2P,Groceries,3649.12,SUCCESS,26-35,36-45,Uttar Pradesh,SBI,PNB,iOS,WiFi,0,5,Wednesday,0
TXN0002460,2024-02-21 06:28:26,P2P,Retail,1558.18,SUCCESS,18-25,18-25,Haryana,PNB,Kotak Bank,Android,4G,0,6,Wednesday,0
TXN0002461,2024-02-21 06:46:11,BILL_PAYMENT,,649.25,SUCCESS,26-35,18-25,Telangana,Kotak Bank,Bank of Baroda,Android,5G,0,6,Wednesday,0
TXN0002462,2024-02-21 07:08:32,BILL_PAYMENT,Groceries,1086.2,SUCCESS,36-45,46-55,Karnataka,Kotak Bank,SBI,iOS,WiFi,0,7,Wednesday,0
TXN0002463,2024-02-21 07:35:12,MERCHANT,Healthcare,2611.43,SUCCESS,56+,36-45,Uttar Pradesh,PNB,Canara Bank,iOS,4G,0,7,Wednesday,0
TXN0002464,2024-02-21 08:09:35,P2M,Entertainment,942.46,SUCCESS,36-45,36-45,Jharkhand,Bank of Baroda,HDFC Bank,iOS,WiFi,0,8,Wednesday,0
TXN0002465,2024-02-21 08:44:45,BILL_PAYMENT,Groceries,3434.31,SUCCESS,56+,18-25,Bihar,Union Bank,Union Bank,Android,5G,0,8,Wednesday,0
TXN0002466,2024-02-21 09:21:47,RECHARGE,Healthcare,5705.15,SUCCESS,18-25,26-35,Madhya Pradesh,Union Bank,ICICI Bank,iOS,5G,0,9,Wednesday,0
TXN0002467,2024-02-21 09:49:04,BILL_PAYMENT,Groceries,3330.1,FAILED,18-25,46-55,Punjab,SBI,Kotak Bank,Android,4G,0,9,Wednesday,0
TXN0002468,2024-02-21 10:18:50,P2P,Healthcare,2510.06,SUCCESS,46-55,56+,Bihar,Canara Bank,Axis Bank,Android,4G,0,10,Wednesday,0
TXN0002469,2024-02-21 10:41:26,BILL_PAYMENT,,1074.26,SUCCESS,18-25,56+,West Bengal,Axis Bank,Canara Bank,Android,WiFi,0,10,Wednesday,0
TXN0002470,2024-02-21 11:20:27,P2P,Food,3637.32,SUCCESS,26-35,56+,Punjab,Union Bank,SBI,Android,4G,0,11,Wednesday,0
TXN0002471,2024-02-21 11:32:44,P2P,Retail,1069.03,SUCCESS,46-55,18-25,Bihar,Union Bank,Canara Bank,iOS,WiFi,0,11,Wednesday,0
TXN0002472,2024-02-21 12:05:04,RECHARGE,Electronics,85.04,SUCCESS,26-35,56+,Haryana,PNB,PNB,Android,4G,0,12,Wednesday,0
TXN0002473,2024-02-21 12:55:20,P2P,Education,3040.41,SUCCESS,26-35,56+,Andhra Pradesh,IndusInd Bank,Union Bank,Android,4G,0,12,Wednesday,0
TXN0002474,2024-02-21 13:27:35,P2M,Electronics,719.16,SUCCESS,26-35,36-45,Jharkhand,PNB,Bank of Baroda,iOS,4G,0,13,Wednesday,0
TXN0002475,2024-02-21 13:56:19,MERCHANT,Entertainment,1678.71,SUCCESS,56+,26-35,Maharashtra,Kotak Bank,SBI,iOS,5G,0,13,Wednesday,0
TXN0002476,2024-02-21 14:02:35,P2P,Travel,1059.35,SUCCESS,18-25,36-45,Madhya Pradesh,Axis Bank,HDFC Bank,iOS,4G,0,14,Wednesday,0
TXN0002477,2024-02-21 14:53:10,P2M,Groceries,4867.01,SUCCESS,56+,26-35,Andhra Pradesh,Union Bank,Union Bank,iOS,WiFi,0,14,Wednesday,0
TXN0002478,2024-02-21 15:29:02,RECHARGE,Electronics,3114.31,SUCCESS,18-25,36-45,Bihar,Bank of Baroda,HDFC Bank,iOS,4G,0,15,Wednesday,0
TXN0002479,2024-02-21 15:40:19,MERCHANT,Travel,132.31,SUCCESS,46-55,36-45,Jharkhand,Bank of Baroda,ICICI Bank,Android,4G,0,15,Wednesday,0
TXN0002480,2024-02-21 16:21:14,BILL_PAYMENT,Entertainment,478.22,SUCCESS,46-55,26-35,West Bengal,Canara Bank,IndusInd Bank,Android,4G,0,16,Wednesday,0
TXN0002481,2024-02-21 16:45:56,RECHARGE,Electronics,5436.71,SUCCESS,56+,18-25,Karnataka,SBI,ICICI Bank,iOS,5G,0,16,Wednesday,0
TXN0002482,2024-02-21 17:05:33,P2P,Healthcare,4052.1,SUCCESS,26-35,36-45,Madhya Pradesh,ICICI Bank,Union Bank,Android,4G,0,17,Wednesday,0
