transaction_id,timestamp,transaction_type,merchant_category,amount_inr,transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend,tx_count,avg_amt,std_amt,uniq_rec,high_amount_flag,hourly_tx_count,GRS,VA,transaction_type_enc,merchant_category_enc,sender_bank_enc,receiver_bank_enc,network_type_enc,device_type_enc,sender_state_enc,BRS,SNS,SAS,DARS,dars_flag
TXN0003165,2024-03-06 22:57:48,RECHARGE,Travel,2303.79,SUCCESS,18-25,46-55,Haryana,IndusInd Bank,IndusInd Bank,iOS,4G,0,22,Wednesday,0,113,2100.2846017699117,2071.2078702487634,10,0,6,60.0,0.42857142734693876,4,7,5,5,0,1,4,19.4852656769787,0.0,29.02168,27.07982,0
TXN0003166,2024-03-06 23:02:27,P2M,Healthcare,530.41,SUCCESS,18-25,36-45,Jharkhand,HDFC Bank,Canara Bank,Android,4G,0,23,Wednesday,0,99,2451.089494949495,2484.0631831662386,10,0,4,60.0,0.5714285697959183,2,5,3,2,0,0,5,9.508075098120472,0.0,29.02168,24.517515,0
TXN0003167,2024-03-06 23:34:36,RECHARGE,Utilities,1174.83,SUCCESS,36-45,56+,Bihar,Kotak Bank,IndusInd Bank,iOS,4G,0,23,Wednesday,0,85,2672.8591764705884,2755.4625024196907,10,0,6,60.0,0.14285714244897954,4,9,6,5,0,1,1,30.329694928771055,0.0,29.02168,28.56045,0
TXN0003168,2024-03-07 00:03:51,P2M,Education,6102.99,SUCCESS,56+,46-55,Madhya Pradesh,Union Bank,ICICI Bank,Android,5G,0,0,Thursday,0,116,15491.21025862069,57873.416172974714,10,0,4,10.0,0.999999997142857,2,0,9,4,1,0,7,37.548586019209665,0.0,29.02168,25.019434,0
TXN0003169,2024-03-07 00:36:05,BILL_PAYMENT,,6809.07,SUCCESS,56+,36-45,West Bengal,Bank of Baroda,Kotak Bank,Android,WiFi,0,0,Thursday,0,105,12854.431714285714,65348.16978097511,10,0,4,60.0,0.999999997142857,0,8,1,6,2,0,14,49.24087269869426,0.0,29.02168,44.69635,0
TXN0003170,2024-03-07 01:20:51,BILL_PAYMENT,,469.79,SUCCESS,18-25,26-35,Punjab,Axis Bank,HDFC Bank,Android,4G,0,1,Thursday,0,97,2093.0183505154637,1928.9534082764724,10,0,3,10.0,0.5714285697959183,0,8,0,3,0,0,9,22.329367836319122,0.0,29.02168,14.646033,0
TXN0003171,2024-03-07 01:57:54,P2P,,1080.88,SUCCESS,36-45,18-25,Delhi,SBI,HDFC Bank,iOS,4G,0,1,Thursday,0,87,2333.924367816092,2409.9838100477627,10,0,7,10.0,0.14285714244897954,3,8,8,3,0,1,2,23.647433836426757,0.0,29.02168,10.887545,0
TXN0003172,2024-03-07 02:07:15,P2P,Travel,922.67,SUCCESS,46-55,26-35,Bihar,Union Bank,PNB,iOS,4G,0,2,Thursday,0,105,14094.47361904762,67457.40703225347,10,0,6,60.0,0.42857142734693876,3,7,9,7,0,1,1,35.75245688445103,0.0,29.02168,33.586697,0
TXN0003173,2024-03-07 02:36:38,P2P,Healthcare,1020.58,SUCCESS,26-35,46-55,Telangana,ICICI Bank,ICICI Bank,iOS,WiFi,0,2,Thursday,0,96,2316.719375,2201.5743939753715,10,0,4,10.0,0.0,3,5,4,4,2,1,12,25.938860318119723,0.0,29.02168,10.375545,0
TXN0003174,2024-03-07 03:20:34,MERCHANT,Utilities,1361.0,SUCCESS,46-55,18-25,Karnataka,Axis Bank,ICICI Bank,iOS,4G,0,3,Thursday,0,95,20517.63747368421,74858.23110501954,10,0,7,10.0,0.42857142734693876,1,9,0,4,0,1,6,40.16566949665873,0.0,29.02168,20.351982,0
TXN0003175,2024-03-07 03:53:34,P2P,Groceries,376.85,SUCCESS,56+,56+,Delhi,IndusInd Bank,Axis Bank,Android,WiFi,0,3,Thursday,0,95,23588.880315789473,84990.00197406899,10,0,5,10.0,0.999999997142857,3,4,5,0,2,0,2,37.64134210956488,0.0,29.02168,25.056538,0
TXN0003176,2024-03-07 04:08:18,BILL_PAYMENT,Entertainment,1463.52,SUCCESS,18-25,18-25,Jharkhand,ICICI Bank,Canara Bank,Android,4G,0,4,Thursday,0,98,2736.058775510204,2631.6478471076093,10,0,2,60.0,0.5714285697959183,0,2,4,2,0,0,5,24.23187790349536,0.0,29.02168,30.407038,0
TXN0003177,2024-03-07 04:38:59,MERCHANT,Travel,159875.74,SUCCESS,46-55,56+,West Bengal,Axis Bank,Axis Bank,Android,4G,1,4,Thursday,0,95,20517.63747368421,74858.23110501954,10,1,4,60.0,0.5714285697959183,1,7,0,0,0,0,14,69.0158379466184,0.0,95.15171,48.32062,0
TXN0003178,2024-03-07 05:09:22,P2M,Travel,1752.29,SUCCESS,46-55,36-45,West Bengal,IndusInd Bank,Kotak Bank,Android,4G,0,5,Thursday,0,93,24524.079677419355,92416.87498544584,10,0,7,60.0,0.5714285697959183,2,7,5,6,0,0,14,28.55562347919244,0.0,29.02168,32.136536,0
TXN0003179,2024-03-07 05:55:14,RECHARGE,Food,4205.55,SUCCESS,18-25,26-35,Tamil Nadu,Union Bank,Kotak Bank,iOS,WiFi,0,5,Thursday,0,111,2399.7613513513515,2646.083652090898,10,0,3,10.0,0.42857142734693876,4,3,9,6,2,1,11,36.53887112627747,0.0,29.02168,18.901262,0
TXN0003180,2024-03-07 06:07:21,P2P,Retail,243.15,SUCCESS,56+,26-35,Punjab,Kotak Bank,SBI,Android,4G,0,6,Thursday,0,120,15863.572583333333,61311.10103631213,10,0,4,10.0,0.999999997142857,3,6,6,8,0,0,9,24.829654617872222,0.0,29.02168,19.931862,0
TXN0003181,2024-03-07 06:51:24,P2P,Entertainment,228.22,SUCCESS,46-55,18-25,West Bengal,Union Bank,Bank of Baroda,Android,4G,0,6,Thursday,0,105,14094.47361904762,67457.40703225347,10,0,7,60.0,0.5714285697959183,3,2,9,1,0,0,14,30.739647174072495,0.0,29.02168,33.010143,0
TXN0003182,2024-03-07 07:12:52,P2M,Entertainment,2564.77,SUCCESS,36-45,56+,Bihar,IndusInd Bank,IndusInd Bank,Android,4G,0,7,Thursday,0,89,1839.8615730337078,1544.0160231540951,10,0,2,60.0,0.28571428489795925,2,2,5,5,0,0,1,18.1236855843009,0.0,29.02168,25.106617,0
TXN0003183,2024-03-07 07:35:49,P2P,Healthcare,2732.12,SUCCESS,36-45,46-55,Tamil Nadu,Kotak Bank,Axis Bank,iOS,WiFi,0,7,Thursday,0,85,2672.8591764705884,2755.4625024196907,10,0,5,10.0,0.14285714244897954,3,5,6,0,2,1,11,27.07805304458242,0.0,29.02168,12.259792,0
TXN0003184,2024-03-07 08:22:55,P2P,Electronics,347.32,SUCCESS,18-25,18-25,Uttar Pradesh,Kotak Bank,Union Bank,Android,4G,0,8,Thursday,0,93,2665.4836559139785,2653.8544444759495,10,0,9,60.0,0.5714285697959183,3,1,6,9,0,0,13,29.560730849210174,0.0,29.02168,32.538578,0
TXN0003185,2024-03-07 08:38:39,P2P,Travel,2478.92,SUCCESS,36-45,36-45,Maharashtra,PNB,Canara Bank,iOS,WiFi,0,8,Thursday,0,87,2635.4881609195404,2501.9593535878803,10,0,6,10.0,0.14285714244897954,3,7,7,2,2,1,8,23.46427434415388,0.0,29.02168,10.814281,0
TXN0003186,2024-03-07 09:22:23,MERCHANT,Entertainment,121.2,SUCCESS,26-35,26-35,Karnataka,IndusInd Bank,PNB,Android,4G,0,9,Thursday,0,85,2931.5423529411764,3237.5401326299625,10,0,2,10.0,0.14285714244897954,1,2,5,7,0,0,6,20.59496671690485,0.0,29.02168,9.666558,0
TXN0003187,2024-03-07 09:32:17,MERCHANT,Electronics,2674.6,SUCCESS,18-25,56+,Karnataka,IndusInd Bank,Bank of Baroda,iOS,4G,0,9,Thursday,0,113,2100.2846017699117,2071.2078702487634,10,0,3,10.0,0.42857142734693876,1,1,5,1,0,1,6,18.70902130512674,0.0,29.02168,11.769322,0
TXN0003188,2024-03-07 10:26:13,MERCHANT,Groceries,3140.92,SUCCESS,46-55,36-45,Bihar,SBI,Axis Bank,iOS,4G,0,10,Thursday,0,104,18325.328461538462,71026.07551179589,10,0,6,60.0,0.42857142734693876,1,4,8,0,0,1,1,30.744940984920923,0.0,29.02168,31.58369,0
TXN0003189,2024-03-07 10:57:26,P2M,Travel,2669.83,SUCCESS,18-25,56+,Bihar,IndusInd Bank,Axis Bank,iOS,4G,0,10,Thursday,0,113,2100.2846017699117,2071.2078702487634,10,0,7,60.0,0.42857142734693876,2,7,5,0,0,1,1,22.470043197391547,0.0,29.02168,28.273731,0
TXN0003190,2024-03-07 11:16:31,P2M,Retail,2525.55,SUCCESS,46-55,26-35,Jharkhand,HDFC Bank,Kotak Bank,Android,4G,0,11,Thursday,0,114,30728.154824561403,92191.09248499262,10,0,2,60.0,0.5714285697959183,2,6,3,6,0,0,5,26.54133931608112,0.0,29.110617,31.330822,0
TXN0003191,2024-03-07 11:36:07,BILL_PAYMENT,Utilities,728.93,SUCCESS,56+,18-25,Haryana,Canara Bank,Axis Bank,Android,4G,0,11,Thursday,0,94,15420.781276595744,71234.88318972202,10,0,5,60.0,0.999999997142857,0,9,2,0,0,0,4,32.45662181914402,0.0,29.02168,37.982647,0
TXN0003192,2024-03-07 12:20:43,P2P,Groceries,2027.13,SUCCESS,56+,46-55,West Bengal,Kotak Bank,HDFC Bank,iOS,4G,0,12,Thursday,0,120,15863.572583333333,61311.10103631213,10,0,6,60.0,0.8571428546938777,3,4,6,3,0,1,14,33.07096566024785,0.0,29.02168,36.799816,0
TXN0003193,2024-03-07 12:52:40,BILL_PAYMENT,Utilities,5226.21,SUCCESS,26-35,56+,Gujarat,SBI,Bank of Baroda,Android,5G,0,12,Thursday,0,91,2906.614945054945,2916.7170698583454,10,0,5,10.0,0.14285714244897954,0,9,8,1,1,0,3,29.923208876180837,0.0,29.02168,13.397855,0
TXN0003194,2024-03-07 13:20:46,P2M,Retail,1241.06,SUCCESS,36-45,36-45,Jharkhand,IndusInd Bank,Axis Bank,iOS,4G,0,13,Thursday,0,89,1839.8615730337078,1544.0160231540951,10,0,5,60.0,0.14285714244897954,2,6,5,0,0,1,5,17.69224675604515,0.0,29.02168,23.50547,0
TXN0003195,2024-03-07 13:57:51,RECHARGE,Education,1485.78,SUCCESS,46-55,26-35,Karnataka,Bank of Baroda,PNB,Android,4G,0,13,Thursday,0,105,29667.722857142857,93091.9374122215,10,0,5,10.0,0.5714285697959183,4,0,1,7,0,0,6,32.251031200100876,0.0,33.786125,18.614698,0
TXN0003196,2024-03-07 14:29:51,P2P,Groceries,377.85,SUCCESS,18-25,36-45,Maharashtra,Axis Bank,Canara Bank,iOS,WiFi,0,14,Thursday,0,97,2093.0183505154637,1928.9534082764724,10,0,8,10.0,0.42857142734693876,3,4,0,2,2,1,8,25.810560716998893,0.0,29.02168,14.609939,0
TXN0003197,2024-03-07 14:35:59,BILL_PAYMENT,Education,141.88,SUCCESS,36-45,36-45,Karnataka,Axis Bank,PNB,Android,WiFi,0,14,Thursday,0,100,2560.3928,3096.5585905836383,10,0,4,10.0,0.28571428489795925,0,0,0,7,2,0,6,31.987201119985826,0.0,29.02168,15.652023,0
TXN0003198,2024-03-07 15:15:20,P2P,Groceries,3560.73,SUCCESS,56+,56+,Andhra Pradesh,Union Bank,Canara Bank,Android,4G,0,15,Thursday,0,116,15491.21025862069,57873.416172974714,10,0,8,10.0,0.999999997142857,3,4,9,2,0,0,0,33.092396489322745,0.0,29.02168,23.23696,0
TXN0003199,2024-03-07 15:35:28,RECHARGE,Entertainment,1864.44,SUCCESS,26-35,18-25,Telangana,HDFC Bank,HDFC Bank,Android,5G,0,15,Thursday,0,111,2462.6384684684685,2642.066253727872,10,0,8,10.0,0.14285714244897954,4,2,3,3,1,0,12,19.871644949562466,0.0,29.02168,9.37723,0
TXN0003200,2024-03-07 16:16:01,BILL_PAYMENT,Retail,2742.17,SUCCESS,56+,36-45,Jharkhand,Canara Bank,SBI,Android,5G,0,16,Thursday,0,94,15420.781276595744,71234.88318972202,10,0,4,60.0,0.999999997142857,0,6,2,8,1,0,5,29.963156939803817,0.0,29.02168,36.985264,0
TXN0003201,2024-03-07 16:37:42,MERCHANT,Education,1287.64,SUCCESS,56+,18-25,Uttar Pradesh,Kotak Bank,SBI,Android,WiFi,0,16,Thursday,0,120,15863.572583333333,61311.10103631213,10,0,10,60.0,0.999999997142857,1,0,6,8,2,0,13,53.19785388342706,0.0,29.02168,46.27914,0
TXN0003202,2024-03-07 17:15:45,MERCHANT,Food,1394.46,SUCCESS,36-45,36-45,West Bengal,ICICI Bank,Union Bank,iOS,WiFi,0,17,Thursday,0,90,2537.2185555555557,2550.3552750348117,10,0,6,60.0,0.14285714244897954,1,3,4,9,2,1,14,40.93921802667217,0.0,29.02168,32.80426,0
TXN0003203,2024-03-07 17:46:02,MERCHANT,Retail,4339.28,SUCCESS,56+,56+,Uttar Pradesh,Union Bank,Canara Bank,Android,4G,0,17,Thursday,0,116,15491.21025862069,57873.416172974714,10,0,6,60.0,0.999999997142857,1,6,9,2,0,0,13,29.187349773930436,0.0,29.02168,36.67494,0
TXN0003204,2024-03-07 18:26:24,P2P,Utilities,39.49,SUCCESS,18-25,26-35,Madhya Pradesh,Axis Bank,ICICI Bank,Android,4G,0,18,Thursday,0,97,2093.0183505154637,1928.9534082764724,10,0,3,10.0,0.5714285697959183,3,9,0,4,0,0,7,19.75984294529998,0.0,29.02168,13.618223,0
TXN0003205,2024-03-07 18:53:25,BILL_PAYMENT,Healthcare,120.37,SUCCESS,18-25,46-55,Madhya Pradesh,Axis Bank,ICICI Bank,Android,4G,0,18,Thursday,0,97,2093.0183505154637,1928.9534082764724,10,0,3,10.0,0.5714285697959183,0,5,0,4,0,0,7,14.650988826148534,0.0,29.02168,11.574681,0
TXN0003206,2024-03-07 19:13:55,RECHARGE,,1375.41,SUCCESS,46-55,36-45,Jharkhand,IndusInd Bank,HDFC Bank,iOS,4G,0,19,Thursday,0,93,24524.079677419355,92416.87498544584,10,0,6,60.0,0.42857142734693876,4,8,5,3,0,1,5,31.14202321180626,0.0,29.02168,31.742523,0
TXN0003207,2024-03-07 19:56:53,P2M,Utilities,3999.89,SUCCESS,46-55,46-55,Uttar Pradesh,IndusInd Bank,IndusInd Bank,iOS,4G,0,19,Thursday,0,93,24524.079677419355,92416.87498544584,10,0,6,60.0,0.42857142734693876,2,9,5,5,0,1,13,34.95398141382397,0.0,29.02168,33.267307,0
TXN0003208,2024-03-07 20:27:20,MERCHANT,,385.01,SUCCESS,46-55,18-25,Haryana,Kotak Bank,Bank of Baroda,Android,4G,0,20,Thursday,0,92,21477.33847826087,81185.62101853527,10,0,7,60.0,0.5714285697959183,1,8,6,1,0,0,4,24.83956247017325,0.0,29.02168,30.65011,0
TXN0003209,2024-03-07 20:32:48,P2M,Retail,6829.39,SUCCESS,46-55,36-45,Andhra Pradesh,Axis Bank,ICICI Bank,iOS,4G,0,20,Thursday,0,95,20517.63747368421,74858.23110501954,10,0,1,10.0,0.42857142734693876,2,6,0,4,0,1,0,42.24200272902647,0.0,29.02168,21.182516,0
TXN0003210,2024-03-07 21:03:36,BILL_PAYMENT,Electronics,767.29,SUCCESS,18-25,56+,Telangana,SBI,ICICI Bank,Android,WiFi,0,21,Thursday,0,85,2843.6529411764704,3432.328003871294,10,0,1,10.0,0.5714285697959183,0,1,8,4,2,0,12,44.18101083045747,0.0,29.02168,23.38669,0
TXN0003211,2024-03-07 21:36:17,MERCHANT,Retail,210.29,SUCCESS,36-45,26-35,Haryana,Canara Bank,Kotak Bank,iOS,5G,0,21,Thursday,0,106,1858.7118867924528,1534.1941892019954,10,0,9,60.0,0.14285714244897954,1,6,2,6,1,1,4,31.062899615359562,0.0,29.02168,28.853731,0
TXN0003212,2024-03-07 22:01:58,MERCHANT,Healthcare,5479.83,SUCCESS,36-45,26-35,Gujarat,Union Bank,ICICI Bank,Android,4G,0,22,Thursday,0,104,2262.526923076923,1904.9170495927835,10,0,7,10.0,0.28571428489795925,1,5,9,4,0,0,3,14.868306654304973,0.0,29.02168,8.804465,0
TXN0003213,2024-03-07 22:33:09,P2M,Travel,2620.3,SUCCESS,36-45,36-45,Andhra Pradesh,SBI,SBI,Android,4G,0,22,Thursday,0,87,2333.924367816092,2409.9838100477627,10,0,2,10.0,0.28571428489795925,2,7,8,8,0,0,0,20.390818683920585,0.0,29.02168,11.013471,0
TXN0003214,2024-03-07 23:12:46,P2P,Entertainment,6319.24,SUCCESS,18-25,46-55,Telangana,SBI,Axis Bank,Android,4G,0,23,Thursday,0,85,2843.6529411764704,3432.328003871294,10,0,4,10.0,0.5714285697959183,3,2,8,0,0,0,12,26.549060286828137,0.0,29.02168,16.33391,0
TXN0003215,2024-03-07 23:36:09,P2P,Education,135.5,SUCCESS,26-35,18-25,Tamil Nadu,Kotak Bank,Kotak Bank,iOS,4G,0,23,Thursday,0,77,2251.8112987012987,2206.4421548510068,10,0,8,10.0,0.0,3,0,6,6,0,1,11,36.6761402243206,0.0,29.02168,14.670456,0
TXN0003216,2024-03-08 00:02:28,P2M,Education,6558.87,SUCCESS,56+,36-45,Madhya Pradesh,ICICI Bank,PNB,Android,4G,0,0,Friday,0,121,22046.21520661157,78212.59007336404,10,0,3,10.0,0.999999997142857,2,0,4,7,0,0,7,43.9650339489825,0.0,29.02168,27.586014,0
TXN0003217,2024-03-08 00:58:19,P2P,Education,4467.22,SUCCESS,56+,56+,Delhi,IndusInd Bank,Kotak Bank,Android,5G,0,0,Friday,0,95,23588.880315789473,84990.00197406899,10,0,3,10.0,0.999999997142857,3,0,5,6,1,0,2,41.629858830624805,0.0,29.02168,26.651943,0
TXN0003218,2024-03-08 01:10:51,P2P,Utilities,3926.82,SUCCESS,36-45,36-45,Rajasthan,Axis Bank,Canara Bank,Android,4G,0,1,Friday,0,100,2560.3928,3096.5585905836383,10,0,3,60.0,0.28571428489795925,3,9,0,2,0,0,10,25.040115200706836,0.0,29.02168,27.873188,0
TXN0003219,2024-03-08 01:55:11,P2M,,1283.22,SUCCESS,56+,18-25,Karnataka,Kotak Bank,IndusInd Bank,iOS,WiFi,0,1,Friday,0,120,15863.572583333333,61311.10103631213,10,0,5,10.0,0.8571428546938777,2,8,6,5,2,1,6,40.36451705008545,0.0,29.02168,24.717236,0
TXN0003220,2024-03-08 02:12:49,P2M,Entertainment,505.21,SUCCESS,56+,36-45,Maharashtra,IndusInd Bank,Axis Bank,Android,4G,0,2,Friday,0,95,23588.880315789473,84990.00197406899,10,0,10,10.0,0.999999997142857,2,2,5,0,0,0,8,35.58684727618724,0.0,29.02168,24.23474,0
TXN0003221,2024-03-08 02:36:13,BILL_PAYMENT,Entertainment,2957.69,SUCCESS,18-25,36-45,Maharashtra,HDFC Bank,Canara Bank,Android,4G,0,2,Friday,0,99,2451.089494949495,2484.0631831662386,10,0,5,10.0,0.5714285697959183,0,2,3,2,0,0,8,6.265634983043967,0.0,29.02168,8.22054,0
TXN0003222,2024-03-08 03:13:00,RECHARGE,Food,1718.28,SUCCESS,46-55,26-35,Telangana,PNB,Kotak Bank,Android,5G,0,3,Friday,0,111,33312.69945945946,97494.74939112828,10,0,5,10.0,0.5714285697959183,4,3,7,6,1,0,12,35.81961681595984,0.0,33.786125,20.042133,0
TXN0003223,2024-03-08 03:58:36,MERCHANT,Groceries,498.67,SUCCESS,36-45,36-45,Gujarat,Kotak Bank,IndusInd Bank,Android,WiFi,0,3,Friday,0,85,2672.8591764705884,2755.4625024196907,10,0,5,10.0,0.28571428489795925,1,4,6,5,2,0,3,18.767112582472024,0.0,29.02168,10.363988,0
TXN0003224,2024-03-08 04:02:39,P2P,Healthcare,2212.59,SUCCESS,18-25,18-25,Madhya Pradesh,Union Bank,HDFC Bank,Android,4G,0,4,Friday,0,111,2399.7613513513515,2646.083652090898,10,0,10,10.0,0.5714285697959183,3,5,9,3,0,0,7,23.20222319632468,0.0,29.02168,14.995175,0
TXN0003225,2024-03-08 04:35:50,P2M,Electronics,5174.51,SUCCESS,46-55,26-35,West Bengal,Canara Bank,PNB,Android,5G,0,4,Friday,0,95,28207.371263157896,89965.91586721274,10,0,3,60.0,0.5714285697959183,2,1,2,7,1,0,14,40.7520594505838,0.0,29.212288,37.01511,0
TXN0003226,2024-03-08 05:21:51,P2M,Utilities,1552.7,SUCCESS,36-45,46-55,Bihar,HDFC Bank,IndusInd Bank,Android,5G,0,5,Friday,0,87,2426.3277011494256,2410.8024063787625,10,0,4,60.0,0.28571428489795925,2,9,3,5,1,0,1,20.123804236881412,0.0,29.02168,25.906664,0
TXN0003227,2024-03-08 05:51:51,BILL_PAYMENT,Retail,55.97,SUCCESS,36-45,36-45,Delhi,PNB,Axis Bank,iOS,4G,0,5,Friday,0,87,2635.4881609195404,2501.9593535878803,10,0,5,10.0,0.14285714244897954,0,6,7,0,0,1,2,26.929322267936584,0.0,29.02168,12.2003,0
TXN0003228,2024-03-08 06:14:51,MERCHANT,Retail,242.87,SUCCESS,56+,26-35,Maharashtra,ICICI Bank,Kotak Bank,Android,4G,0,6,Friday,0,121,22046.21520661157,78212.59007336404,10,0,6,10.0,0.999999997142857,1,6,4,6,0,0,8,25.637731053184027,0.0,29.02168,20.255093,0
TXN0003229,2024-03-08 06:50:49,MERCHANT,Entertainment,2073.37,SUCCESS,18-25,46-55,Bihar,Kotak Bank,Axis Bank,Android,4G,0,6,Friday,0,93,2665.4836559139785,2653.8544444759495,10,0,9,60.0,0.5714285697959183,1,2,6,0,0,0,1,25.858597817969297,0.0,29.02168,31.057724,0
TXN0003230,2024-03-08 07:08:42,P2M,Education,146.12,SUCCESS,26-35,56+,Madhya Pradesh,Kotak Bank,Axis Bank,iOS,4G,0,7,Friday,0,77,2251.8112987012987,2206.4421548510068,10,0,6,10.0,0.0,2,0,6,0,0,1,7,30.560612717259538,0.0,29.02168,12.224245,0
TXN0003231,2024-03-08 07:38:41,BILL_PAYMENT,Entertainment,1893.75,SUCCESS,56+,36-45,Andhra Pradesh,ICICI Bank,Axis Bank,Android,4G,0,7,Friday,0,121,22046.21520661157,78212.59007336404,10,0,5,10.0,0.999999997142857,0,2,4,0,0,0,0,36.059139954013624,0.0,29.02168,24.423656,0
TXN0003232,2024-03-08 08:13:02,RECHARGE,Healthcare,4762.26,SUCCESS,36-45,36-45,Madhya Pradesh,Kotak Bank,IndusInd Bank,Android,4G,0,8,Friday,0,85,2672.8591764705884,2755.4625024196907,10,0,2,10.0,0.28571428489795925,4,5,6,5,0,0,7,15.57226964203231,0.0,29.02168,9.086051,0
TXN0003233,2024-03-08 08:34:32,RECHARGE,Food,4624.37,SUCCESS,26-35,18-25,Gujarat,Canara Bank,Kotak Bank,iOS,4G,0,8,Friday,0,101,2486.4346534653464,2183.5583624320943,10,0,3,10.0,0.0,4,3,2,6,0,1,3,18.998846546243797,0.0,29.02168,7.599539,0
TXN0003234,2024-03-08 09:15:35,P2M,Entertainment,281.44,SUCCESS,36-45,18-25,Punjab,ICICI Bank,Axis Bank,iOS,5G,0,9,Friday,0,90,2537.2185555555557,2550.3552750348117,10,0,5,10.0,0.14285714244897954,2,2,4,0,1,1,9,18.23099081356399,0.0,29.02168,8.720967,0
TXN0003235,2024-03-08 09:53:45,P2M,Groceries,4960.27,SUCCESS,46-55,46-55,Rajasthan,Kotak Bank,HDFC Bank,Android,4G,0,9,Friday,0,92,21477.33847826087,81185.62101853527,10,0,9,60.0,0.5714285697959183,2,4,6,3,0,0,10,24.950278502478824,0.0,29.02168,30.694397,0
TXN0003236,2024-03-08 10:03:02,MERCHANT,Education,3258.57,SUCCESS,18-25,18-25,Uttar Pradesh,ICICI Bank,Bank of Baroda,Android,5G,0,10,Friday,0,98,2736.058775510204,2631.6478471076093,10,0,5,60.0,0.5714285697959183,1,0,4,1,1,0,13,19.5340033800409,0.0,29.02168,28.527887,0
TXN0003237,2024-03-08 10:58:08,P2P,Retail,206.97,SUCCESS,26-35,26-35,West Bengal,Bank of Baroda,IndusInd Bank,iOS,4G,0,10,Friday,0,101,2602.231683168317,2301.5175690904766,10,0,5,60.0,0.0,3,6,1,5,0,1,14,15.777816658506552,0.0,29.02168,21.311127,0
TXN0003238,2024-03-08 11:08:07,BILL_PAYMENT,Education,3728.53,SUCCESS,26-35,56+,Bihar,ICICI Bank,Canara Bank,Android,4G,0,11,Friday,0,96,2316.719375,2201.5743939753715,10,0,4,60.0,0.14285714244897954,0,0,4,2,0,0,1,20.04295050033511,0.0,29.02168,24.445751,0
TXN0003239,2024-03-08 11:44:05,P2M,Travel,3956.86,SUCCESS,36-45,36-45,Bihar,Axis Bank,Axis Bank,Android,5G,0,11,Friday,0,100,2560.3928,3096.5585905836383,10,0,4,60.0,0.28571428489795925,2,7,0,0,1,0,1,23.402085774553157,0.0,29.02168,27.217978,0
TXN0003240,2024-03-08 12:02:03,MERCHANT,Utilities,3872.47,SUCCESS,56+,46-55,Punjab,IndusInd Bank,ICICI Bank,Android,WiFi,0,12,Friday,0,95,23588.880315789473,84990.00197406899,10,0,3,10.0,0.999999997142857,1,9,5,4,2,0,9,37.33128840310595,0.0,29.02168,24.932516,0
TXN0003241,2024-03-08 12:46:24,P2M,Electronics,104.83,FAILED,46-55,26-35,Delhi,SBI,Kotak Bank,iOS,WiFi,0,12,Friday,0,104,18325.328461538462,71026.07551179589,10,0,6,10.0,0.42857142734693876,2,1,8,6,2,1,2,36.83040867768623,0.0,29.02168,19.017878,0
TXN0003242,2024-03-08 13:27:29,RECHARGE,Electronics,1844.97,SUCCESS,36-45,26-35,Punjab,Canara Bank,SBI,Android,WiFi,0,13,Friday,0,106,1858.7118867924528,1534.1941892019954,10,0,4,10.0,0.28571428489795925,4,1,2,8,2,0,9,22.78919925350111,0.0,29.02168,11.972822,0
TXN0003243,2024-03-08 13:43:09,P2P,Education,714.63,SUCCESS,56+,56+,Bihar,Bank of Baroda,Axis Bank,Android,4G,0,13,Friday,0,105,12854.431714285714,65348.16978097511,10,0,7,60.0,0.999999997142857,3,0,1,0,0,0,1,31.142443917518726,0.0,29.02168,37.456978,0
TXN0003244,2024-03-08 14:06:53,RECHARGE,Education,627.51,SUCCESS,56+,26-35,Bihar,Axis Bank,Canara Bank,Android,5G,0,14,Friday,0,106,12958.41896226415,60820.15668233536,10,0,10,60.0,0.999999997142857,4,0,0,2,1,0,1,42.51055256722078,0.0,29.02168,42.004223,0
TXN0003245,2024-03-08 14:59:08,RECHARGE,Groceries,10100.41,SUCCESS,36-45,18-25,Delhi,Kotak Bank,Bank of Baroda,Android,4G,0,14,Friday,0,85,2672.8591764705884,2755.4625024196907,10,1,4,10.0,0.28571428489795925,4,4,6,1,0,0,2,41.523111253393836,0.0,29.14017,19.466387,0
TXN0003246,2024-03-08 15:19:55,P2M,Groceries,9623.19,SUCCESS,36-45,56+,Andhra Pradesh,HDFC Bank,Bank of Baroda,iOS,4G,0,15,Friday,0,87,2426.3277011494256,2410.8024063787625,10,1,2,10.0,0.14285714244897954,2,4,3,1,0,1,0,46.88805803797863,0.0,29.14017,20.183794,0
TXN0003247,2024-03-08 15:51:51,P2P,,3148.55,SUCCESS,26-35,26-35,West Bengal,HDFC Bank,Bank of Baroda,Android,4G,0,15,Friday,0,111,2462.6384684684685,2642.066253727872,10,0,8,60.0,0.14285714244897954,3,8,3,1,0,0,14,24.23626036597402,0.0,29.02168,26.123075,0
TXN0003248,2024-03-08 16:24:18,P2P,Utilities,425.85,SUCCESS,36-45,36-45,Telangana,ICICI Bank,Axis Bank,iOS,WiFi,0,16,Friday,0,90,2537.2185555555557,2550.3552750348117,10,0,4,10.0,0.14285714244897954,3,9,4,0,2,1,12,30.679806099875975,0.0,29.02168,13.700494,0
